2013/5/24,3700,3830,3550,3635,6528400,3635
2013/5/27,3575,3725,3520,3655,3523400,3655
2013/5/28,3585,3720,3535,3665,4361900,3665
2013/5/31,3580,3590,3480,3505,3448200,3505
2013/6/3,3510,3550,3405,3405,2705600,3405
2013/6/4,3360,3535,3355,3515,3163500,3515
2013/6/5,3470,3645,3410,3410,2930900,3410
2013/6/6,3350,3425,3265,3295,5585000,3295
2013/6/7,3265,3370,3185,3305,4515100,3305
2013/6/10,3455,3465,3350,3420,3207600,3420
2013/6/11,3435,3450,3335,3350,2364300,3350
2013/6/12,3295,3490,3260,3475,3407400,3475
2013/6/13,3405,3470,3210,3215,3627900,3215
2013/6/14,3370,3445,3320,3360,6836600,3360
2013/6/17,3330,3430,3315,3415,2763400,3415
2013/6/18,3430,3465,3345,3390,2067700,3390
2013/6/18,3430,3465,3345,3390,2067700,3390
2013/6/19,3485,3520,3455,3500,2674800,3500
2013/6/20,3465,3470,3370,3405,4057600,3405
2013/6/21,3345,3535,3325,3515,4669800,3515
2013/6/24,3545,3560,3440,3470,1500200,3470
2013/6/25,3485,3515,3370,3425,2822200,3425
2013/6/26,3495,3505,3385,3420,1716000,3420
2013/6/27,3430,3540,3430,3535,2230100,3535
2013/6/28,3545,3635,3535,3625,2472000,3625
2013/7/1,3640,3680,3585,3670,1761400,3670
2013/7/2,3740,3740,3695,3725,2136100,3725
2013/7/3,3705,3720,3665,3705,1694600,3705
2013/7/4,3660,3720,3660,3705,911700,3705
2013/7/5,3750,3760,3710,3755,2204500,3755
2013/7/8,3790,3825,3770,3775,2071800,3775
2013/7/9,3850,3940,3840,3940,3509000,3940
2013/7/10,3940,3965,3910,3945,2926400,3945
2013/7/11,3900,3960,3880,3950,2601900,3950
2013/7/12,3950,3950,3905,3930,3081100,3930
2013/7/16,3905,3980,3890,3965,2081400,3965
2013/7/17,3895,3945,3890,3940,2034300,3940
2013/7/18,3960,3995,3945,3985,1751700,3985
2013/7/19,3995,4010,3895,3940,3367000,3940
2013/7/22,4000,4000,3900,3980,3137400,3980
2013/7/23,3955,4010,3945,3985,1751200,3985
2013/7/24,3990,4000,3930,3945,1730600,3945
2013/7/25,3915,3925,3825,3850,3505000,3850
2013/7/26,3745,3805,3700,3700,3599800,3700
2013/7/29,3665,3685,3635,3645,2012500,3645
2013/7/30,3645,3775,3640,3750,2926000,3750
2013/7/31,3700,3745,3665,3700,2352700,3700
2013/8/1,3730,3800,3715,3795,1735600,3795
2013/8/2,3840,3875,3820,3875,2628100,3875
2013/8/5,3805,3845,3780,3830,1671300,3830
2013/8/6,3780,3825,3710,3820,2234800,3820
2013/8/7,3775,3780,3690,3700,1487300,3700
2013/8/8,3650,3725,3605,3620,1635900,3620
2013/8/9,3645,3665,3560,3585,2408300,3585
2013/8/12,3585,3595,3545,3575,1353100,3575
2013/8/13,3610,3665,3600,3650,1402900,3650
2013/8/14,3670,3705,3620,3705,1579600,3705
2013/8/15,3660,3695,3615,3620,1213600,3620
2013/8/16,3555,3600,3555,3575,1572500,3575
2013/8/19,3550,3565,3525,3555,1264300,3555
2013/8/20,3535,3540,3440,3455,2501900,3455
2013/8/21,3420,3485,3380,3460,2245500,3460
2013/8/22,3465,3520,3445,3490,1414500,3490
2013/8/23,3525,3585,3500,3550,1733400,3550
2013/8/26,3580,3580,3550,3565,802200,3565
2013/8/27,3565,3565,3510,3520,1214800,3520
2013/8/28,3415,3465,3380,3435,1761100,3435
2013/8/29,3435,3515,3430,3495,1676500,3495
2013/8/30,3500,3510,3375,3385,2620200,3385
2013/9/2,3405,3435,3395,3405,1361700,3405
2013/9/3,3450,3530,3440,3520,1896700,3520
2013/9/4,3500,3555,3480,3555,1041200,3555
2013/9/5,3545,3550,3485,3510,2024200,3510
2013/9/6,3540,3550,3480,3505,1537200,3505
2013/9/9,3645,3645,3570,3610,1520400,3610
2013/9/10,3650,3690,3630,3675,1843500,3675
2013/9/11,3675,3685,3595,3605,1472400,3605
2013/9/12,3600,3605,3550,3570,1234600,3570
2013/9/13,3550,3620,3540,3610,4210300,3610
