2013/7/17,635,642,631,637,113400,637
2013/7/18,641,651,641,651,135600,651
2013/7/19,653,655,642,644,65700,644
2013/7/22,646,649,637,643,93500,643
2013/7/23,645,656,643,656,84200,656
2013/7/24,651,656,651,656,32700,656
2013/7/25,656,663,645,646,85600,646
2013/7/26,636,640,635,636,61800,636
2013/7/29,621,627,620,621,72000,621
2013/7/30,611,625,611,624,55700,624
2013/7/31,618,621,608,608,57400,608
2013/8/1,609,629,609,629,50900,629
2013/8/2,630,648,625,648,51600,648
2013/8/5,631,646,631,642,19900,642
2013/8/6,638,649,637,646,41800,646
2013/8/7,631,640,623,629,31800,629
2013/8/8,625,639,617,623,61200,623
2013/8/9,628,630,625,625,46000,625
2013/8/12,618,635,618,635,16500,635
2013/8/13,642,642,634,640,27700,640
2013/8/14,642,648,638,648,34800,648
2013/8/15,648,649,627,632,66800,632
2013/8/16,631,642,622,633,61500,633
2013/8/19,632,645,631,645,44600,645
2013/8/20,643,645,630,630,70200,630
2013/8/21,626,631,621,625,54400,625
2013/8/22,622,633,621,632,14900,632
2013/8/23,637,647,634,646,51400,646
2013/8/26,646,649,644,647,52300,647
2013/8/27,647,647,638,646,22300,646
2013/8/28,627,638,624,636,30300,636
2013/8/29,630,634,629,632,22200,632
2013/8/30,632,634,605,609,86600,609
2013/9/2,610,622,609,620,38700,620
2013/9/3,629,638,620,636,51100,636
2013/9/4,627,633,622,625,26300,625
2013/9/5,630,630,620,625,19300,625
2013/9/6,630,630,603,622,57600,622
2013/9/9,642,643,629,637,36500,637
2013/9/10,640,644,631,644,47400,644
2013/9/11,646,649,641,646,45900,646
2013/9/12,644,649,631,642,44100,642
2013/9/13,636,650,636,650,146300,650
2013/9/17,650,650,645,648,68300,648
2013/9/18,648,650,645,647,76300,647
2013/9/19,651,660,635,659,90200,659
2013/9/20,659,670,648,669,124100,669
2013/9/24,659,669,640,659,78900,659
2013/9/25,649,657,649,657,40500,657
2013/9/26,631,647,631,647,82000,647
2013/9/27,649,653,642,650,43900,650
2013/9/30,642,644,621,637,85000,637
2013/10/1,637,641,629,633,85300,633
2013/10/2,639,639,622,628,65400,628
2013/10/3,628,636,621,623,56300,623
2013/10/4,613,618,603,608,60900,608
2013/10/7,608,616,601,601,73000,601
2013/10/8,602,607,600,603,33500,603
2013/10/9,602,609,597,606,63900,606
2013/10/10,608,612,606,611,41500,611
2013/10/11,619,630,615,630,67600,630
2013/10/15,630,639,630,638,59700,638
2013/10/16,638,639,629,631,45900,631
2013/10/17,626,636,626,636,44700,636
2013/10/18,638,648,637,647,66500,647
2013/10/21,647,650,638,642,85600,642
2013/10/22,640,658,639,653,58700,653
2013/10/23,656,659,635,637,90200,637
2013/10/24,632,640,617,637,68300,637
2013/10/25,642,646,622,624,80900,624
2013/10/28,621,632,621,632,45200,632
2013/10/29,624,626,611,613,66800,613
2013/10/30,617,627,617,624,59900,624
2013/10/31,622,627,621,622,31000,622
2013/11/1,624,624,614,615,72300,615
2013/11/5,624,624,606,610,45000,610
2013/11/6,614,635,610,632,37300,632
2013/11/7,632,649,632,647,126300,647
2013/11/8,633,633,608,613,125800,613
2013/11/11,617,620,603,613,78200,613
2013/11/12,613,627,611,626,80300,626
2013/11/13,634,635,621,622,83600,622
2013/11/14,620,630,615,628,98200,628
2013/11/15,628,634,625,630,180300,630
2013/11/18,633,633,619,625,62200,625
2013/11/19,620,624,616,622,96300,622
2013/11/20,622,648,622,643,255000,643
2013/11/21,644,650,639,646,141900,646
2013/11/22,649,650,645,648,113000,648
2013/11/25,647,653,645,650,276000,650
2013/11/26,649,649,627,643,94300,643
2013/11/27,646,647,637,639,50300,639
2013/11/28,642,643,631,634,50100,634
2013/11/29,634,634,622,629,96200,629
2013/12/2,629,640,629,636,109200,636
2013/12/3,640,640,631,631,92100,631
2013/12/4,628,633,624,624,85100,624
2013/12/5,622,628,615,615,91100,615
2013/12/6,611,622,611,615,64200,615
2013/12/9,624,626,620,625,32700,625
2013/12/10,625,626,620,621,43800,621
2013/12/11,620,624,614,621,55600,621
2013/12/12,621,626,616,625,47500,625
2013/12/13,624,634,621,632,346600,632
2013/12/16,635,643,629,634,572400,634
2013/12/17,640,642,635,639,169000,639
2013/12/18,631,643,631,643,231700,643
2013/12/19,643,648,632,637,269700,637
2013/12/20,637,639,617,617,306200,617
2013/12/24,616,629,614,614,245400,614
2013/12/25,614,618,610,614,263100,614
2013/12/26,618,633,618,629,122300,629
2013/12/27,634,635,626,635,88700,635
2013/12/30,640,646,633,645,87700,645
2014/1/6,645,657,645,655,227900,655
2014/1/7,655,655,650,652,84900,652
2014/1/8,657,660,648,660,115300,660
2014/1/9,660,661,656,660,65100,660
2014/1/10,658,661,653,659,172700,659
2014/1/14,657,658,645,646,129700,646
2014/1/15,636,651,635,650,218900,650
2014/1/16,646,652,638,642,167800,642
2014/1/17,638,656,638,652,117800,652
2014/1/20,652,657,646,654,102000,654
2014/1/21,650,664,648,649,128300,649
2014/1/22,646,650,639,645,149700,645
2014/1/23,649,649,634,635,107400,635
2014/1/24,625,630,615,615,180900,615
2014/1/27,610,610,601,601,224700,601
2014/1/28,602,610,601,601,131300,601
2014/1/29,612,622,611,618,129500,618
2014/1/30,608,613,601,604,129800,604
2014/1/31,605,610,593,601,123400,601
2014/2/3,601,609,591,594,92100,594
2014/2/4,586,586,549,549,214300,549
2014/2/5,561,572,552,571,176200,571
2014/2/6,570,577,559,565,76600,565
2014/2/7,575,593,575,592,97200,592
2014/2/10,600,604,581,591,140200,591
2014/2/12,594,600,586,593,84900,593
2014/2/13,598,599,583,587,49900,587
2014/2/14,593,597,572,590,129400,590
2014/2/17,593,605,590,604,128400,604
2014/2/18,606,623,606,620,119100,620
2014/2/19,619,619,611,614,54600,614
2014/2/20,614,614,600,601,88200,601
2014/2/21,608,615,603,613,66500,613
2014/2/24,615,621,595,606,76100,606
2014/2/25,609,619,609,617,88400,617
2014/2/26,607,610,600,600,53200,600
2014/2/27,599,602,591,593,56300,593
2014/2/28,594,595,582,590,68600,590
2014/3/3,590,591,576,587,60700,587
2014/3/4,587,606,584,602,74500,602
2014/3/5,608,610,598,602,21200,602
2014/3/6,604,607,599,605,37000,605
2014/3/7,608,612,605,607,69700,607
2014年3月11日,611,615,606,611,55100,611
